filename,class_name,disease_name,is_healthy,condition,width,height,aspect_ratio,total_pixels,file_size_bytes,file_size_kb,color_mode,file_format,file_extension,file_hash,is_valid_image_ext,is_corrupt,file_size_category,resolution_category
61f57acc-088f-45e0-b0b5-860120082ae9___RS_Erly.B 7388.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14855,14.51,RGB,JPEG,.jpg,ee7a574e3e24e622eb2a607d1513cf75,True,False,Small (10-15KB),Low (<100K px)
620df2cc-834d-48b9-b9a8-11da26395739___RS_Erly.B 9557.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13893,13.57,RGB,JPEG,.jpg,2766ee57fc4f05b12e8d6d1967aa20ea,True,False,Small (10-15KB),Low (<100K px)
62394305-3fca-4782-ad4a-b5670fcfac61___RS_Erly.B 7395.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12596,12.3,RGB,JPEG,.jpg,6ebf3e75f59ed4505b53af0de6b956e3,True,False,Small (10-15KB),Low (<100K px)
62b8d81a-906b-4885-8b2d-e317d7bdd705___RS_Erly.B 7832.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16524,16.14,RGB,JPEG,.jpg,eff5e3a32c6df15a2905485b915039ca,True,False,Medium (15-20KB),Low (<100K px)
62ce29f9-81ea-4616-8562-22a5830b3286___RS_Erly.B 7436.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12038,11.76,RGB,JPEG,.jpg,6948337671536d22987f7083d7fcd5a6,True,False,Small (10-15KB),Low (<100K px)
630ad26e-4c4e-4cfa-aa4c-75b54b5e6395___RS_Erly.B 7658.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11100,10.84,RGB,JPEG,.jpg,bf804011f1b28f6a64e4d6a86649ed73,True,False,Small (10-15KB),Low (<100K px)
6376d980-2b10-4990-a58d-ca0e7dfc6af3___RS_Erly.B 8215.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17348,16.94,RGB,JPEG,.jpg,c83e24b22286003121cc4730a73499e2,True,False,Medium (15-20KB),Low (<100K px)
647ccba0-4f5e-4c64-a7ea-a34c8a39a439___RS_Erly.B 7355.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14541,14.2,RGB,JPEG,.jpg,4d543d9f8e06ebdf7cc6550dd304b979,True,False,Small (10-15KB),Low (<100K px)
6485f47f-79cf-455f-9d6c-dbb04ddb580f___RS_Erly.B 7576.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12269,11.98,RGB,JPEG,.jpg,d53ee690577ed03fb983da7e6f6542a4,True,False,Small (10-15KB),Low (<100K px)
64d0749a-a83f-41da-a321-b03d61167454___RS_Erly.B 7846.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,20280,19.8,RGB,JPEG,.jpg,4a3d0435fa7715d83368581c36d74ea5,True,False,Medium (15-20KB),Low (<100K px)
64e682a8-ff23-4b50-a656-72b090f5b43a___RS_Erly.B 9478.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12714,12.42,RGB,JPEG,.jpg,535155caa407064d73f33fe5baa19f9e,True,False,Small (10-15KB),Low (<100K px)
64ef53fa-26cc-4734-8a94-6f83a108817f___RS_Erly.B 6348.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,10555,10.31,RGB,JPEG,.jpg,7a7c8e08b852c04aba43401d652a78d7,True,False,Small (10-15KB),Low (<100K px)
64fade29-cabf-4ec2-a5cf-8c7aeca19eea___RS_Erly.B 6427.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12485,12.19,RGB,JPEG,.jpg,64c73efe1bebfbf6473ddd86ce8e84da,True,False,Small (10-15KB),Low (<100K px)
64fd8cac-b985-45c1-9a5d-5f2f49381047___RS_Erly.B 9494.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,19247,18.8,RGB,JPEG,.jpg,a7232cbd15f2ca7e60ea36f6b89956c8,True,False,Medium (15-20KB),Low (<100K px)
654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,21094,20.6,RGB,JPEG,.jpg,616c7b3f0fc98f3312cb6aecce3744df,True,False,Large (20-30KB),Low (<100K px)
65568918-2d9c-4f0c-aa9d-3f4fa8b9a60c___RS_Erly.B 7354.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12710,12.41,RGB,JPEG,.jpg,27886ea71cd9a310ac4247f93894a98e,True,False,Small (10-15KB),Low (<100K px)
65579d4a-eb54-47cb-a8f7-d886971c8c63___RS_Erly.B 7475.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14147,13.82,RGB,JPEG,.jpg,3f5de9039c4afffb31da62dd085319ff,True,False,Small (10-15KB),Low (<100K px)
65590648-dcda-4455-b1ca-9311e4e6d0af___RS_Erly.B 7659.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13182,12.87,RGB,JPEG,.jpg,c53ab0df0de343dcf47fffb300f06c58,True,False,Small (10-15KB),Low (<100K px)
65bc0e3e-39a0-4fde-a9b3-65d2dd7dd63e___RS_Erly.B 7485.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14000,13.67,RGB,JPEG,.jpg,464577dca99f23e40bc1fa4cdf8f4b6e,True,False,Small (10-15KB),Low (<100K px)
65bcbda1-eee5-4bab-ab07-128c2a2f8ed4___RS_Erly.B 7461.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11897,11.62,RGB,JPEG,.jpg,eb39f64f2c4cc7d2bdbe3e96ae0116ae,True,False,Small (10-15KB),Low (<100K px)
65e02ee3-6760-4416-b1a5-9556bea43d0b___RS_Erly.B 7772.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16613,16.22,RGB,JPEG,.jpg,803ba5aeb86ee19573d48a00c4d95dd2,True,False,Medium (15-20KB),Low (<100K px)
66779f6e-2eb3-4bd5-82c1-e00bab5b3b9b___RS_Erly.B 7374.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15700,15.33,RGB,JPEG,.jpg,c4db600b3954766d10baf3cc3b16dd54,True,False,Medium (15-20KB),Low (<100K px)
669eda4d-aa2e-4d84-9146-c96b047eb70e___RS_Erly.B 6369.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12778,12.48,RGB,JPEG,.jpg,d18e02aa9f72eeefc5c24ab4232e9d5e,True,False,Small (10-15KB),Low (<100K px)
66c98dd1-2790-4977-91ee-1b10ca8c687b___RS_Erly.B 8418.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,19329,18.88,RGB,JPEG,.jpg,ccce64df5076189c66567079fb0807d8,True,False,Medium (15-20KB),Low (<100K px)
66eef337-720e-4166-a1d0-a9d3ce7f96f3___RS_Erly.B 6422.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14039,13.71,RGB,JPEG,.jpg,a3fb81fbc78e35754a532b86467e35cc,True,False,Small (10-15KB),Low (<100K px)
671586ac-ff93-4825-b6a5-4b7bc7cbbff2___RS_Erly.B 9531.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12164,11.88,RGB,JPEG,.jpg,7d46fbb44f66299465154e6861b394f4,True,False,Small (10-15KB),Low (<100K px)
676eb874-87e8-4f5d-bd38-013799c31996___RS_Erly.B 6458.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15382,15.02,RGB,JPEG,.jpg,f523a3734b9de96f4ef56e3510826217,True,False,Medium (15-20KB),Low (<100K px)
6797ee0c-20a8-4a39-ab57-f65eb9c57885___RS_Erly.B 7647.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11956,11.68,RGB,JPEG,.jpg,febaf2c940f49f4636f22afc0d145231,True,False,Small (10-15KB),Low (<100K px)
680b86dc-14e0-4668-95c8-776193015146___RS_Erly.B 7854.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14137,13.81,RGB,JPEG,.jpg,4a3fa14006c54ec9fd2df640cd6fb4f5,True,False,Small (10-15KB),Low (<100K px)
6873f362-d13b-41f7-a44d-da51875e46f1___RS_Erly.B 9436.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14638,14.29,RGB,JPEG,.jpg,e08190b32fe29c0b8b8a0bbe337ca5a9,True,False,Small (10-15KB),Low (<100K px)
68d12608-22a0-4b11-ab99-37cb4cd6fdce___RS_Erly.B 6392.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15622,15.26,RGB,JPEG,.jpg,ecc49f04ce8730851b56e758abf953a4,True,False,Medium (15-20KB),Low (<100K px)
68d40fcc-8554-4973-9abc-27fc1928cc9c___RS_Erly.B 7595.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,9651,9.42,RGB,JPEG,.jpg,d5eec8c8e398775524b3bc4fc80abeee,True,False,Very Small (<10KB),Low (<100K px)
68f9f67d-e84a-4551-871c-7b56aab9defc___RS_Erly.B 7693.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,23184,22.64,RGB,JPEG,.jpg,5e8daac8ede6d11d8243b1d7619fac9e,True,False,Large (20-30KB),Low (<100K px)
69e0581c-14a5-42d8-ad48-4f689d05632f___RS_Erly.B 6432.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13014,12.71,RGB,JPEG,.jpg,52f298e22ac22ac27f317e7059822a37,True,False,Small (10-15KB),Low (<100K px)
69eba018-9404-4e15-ad5f-75830ea4cbc9___RS_Erly.B 7691.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,18070,17.65,RGB,JPEG,.jpg,67c72f6e2de6468556ef366b90d2f8f2,True,False,Medium (15-20KB),Low (<100K px)
69ec13bc-48bf-4a91-adc0-acb4386979ac___RS_Erly.B 7732.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,18659,18.22,RGB,JPEG,.jpg,c3aab7323704a781298f180e02c752d0,True,False,Medium (15-20KB),Low (<100K px)
6a6f1594-62fa-487a-a51f-38b86e7483cf___RS_Erly.B 6360.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11476,11.21,RGB,JPEG,.jpg,656658522f7bd9ac420a003d5d126f57,True,False,Small (10-15KB),Low (<100K px)
6b52f204-547d-47aa-926c-b9508a5e6cbc___RS_Erly.B 7434.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12124,11.84,RGB,JPEG,.jpg,0b312246582b4384d0d1fd49b02c0e59,True,False,Small (10-15KB),Low (<100K px)
6b9b4ddb-9ac0-4da5-9176-24c325bd6037___RS_Erly.B 7392.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15826,15.46,RGB,JPEG,.jpg,6463c51fda115f3804b3c3fa7458043b,True,False,Medium (15-20KB),Low (<100K px)
6c124f22-619b-44fc-a3d1-231286d4bfda___RS_Erly.B 6403.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15051,14.7,RGB,JPEG,.jpg,f3be19e6ccb1a2e42dd1176534a61588,True,False,Small (10-15KB),Low (<100K px)
6c3feee9-23a8-46c4-8ded-5b0ef2e49ff5___RS_Erly.B 9370.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16522,16.13,RGB,JPEG,.jpg,36c425da3ec0086474f61af0aa2148b4,True,False,Medium (15-20KB),Low (<100K px)
6c5baf51-ae97-41dd-9728-1995177e3b6a___RS_Erly.B 7723.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16475,16.09,RGB,JPEG,.jpg,e34e95ebe4b9ab51fc99b275ed267f3f,True,False,Medium (15-20KB),Low (<100K px)
6ccc0cdb-d420-4bc6-9a1a-d195a0521c19___RS_Erly.B 9437.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12725,12.43,RGB,JPEG,.jpg,f37db2d8c00c69d7ef1c286585641d3d,True,False,Small (10-15KB),Low (<100K px)
6cd7bfa5-f336-4227-b8cf-3461dedc3b43___RS_Erly.B 7346.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12616,12.32,RGB,JPEG,.jpg,d2a55501c9ee39dd6d8c1799d1acda1d,True,False,Small (10-15KB),Low (<100K px)
6ceca8a9-a257-4238-a779-bdb0dccc528e___RS_Erly.B 7604.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13284,12.97,RGB,JPEG,.jpg,70dd71d6549608cde94a630d8cdb5993,True,False,Small (10-15KB),Low (<100K px)
6e673a0a-ad79-489d-bd0a-d96479fd81b5___RS_Erly.B 7441.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12102,11.82,RGB,JPEG,.jpg,3db82b4f9ae762213e990419c1a0f7b8,True,False,Small (10-15KB),Low (<100K px)
6efab540-3bb1-47fd-b55f-ed447305f500___RS_Erly.B 7397.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11635,11.36,RGB,JPEG,.jpg,6c31d7c5a8f001bc51a39f370ba6ba6d,True,False,Small (10-15KB),Low (<100K px)
6f8046e5-2fc8-4243-a887-b4e99d16397d___RS_Erly.B 6471.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14023,13.69,RGB,JPEG,.jpg,3495c38ccd2e4787f30938c4027ece56,True,False,Small (10-15KB),Low (<100K px)
6f8ac19d-d97f-47ee-8ad4-bb53ab7984a0___RS_Erly.B 7786.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,20331,19.85,RGB,JPEG,.jpg,9f54696dc19d175942d9e408b9086184,True,False,Medium (15-20KB),Low (<100K px)
6fbefe16-4635-4a03-b245-65594ded39cf___RS_Erly.B 7654.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12600,12.3,RGB,JPEG,.jpg,a274faf8536ca197181cabc5a12b7416,True,False,Small (10-15KB),Low (<100K px)
70d0d259-85a6-4be5-8d47-dba059c5c259___RS_Erly.B 7539.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11790,11.51,RGB,JPEG,.jpg,421da92640c9b2c5c4143a1f152fbde4,True,False,Small (10-15KB),Low (<100K px)
70de9ac6-f90f-441f-a51f-217f55213234___RS_Erly.B 9568.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11373,11.11,RGB,JPEG,.jpg,6cf61ca007f6ea061681c8bc7b82e63a,True,False,Small (10-15KB),Low (<100K px)
70ef2f0f-3070-443d-b94f-983b87b41791___RS_Erly.B 9385.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16391,16.01,RGB,JPEG,.jpg,04599d93f37f5a97ed07ca78530294c5,True,False,Medium (15-20KB),Low (<100K px)
70ef7eee-0584-44fc-9c5d-95b504554266___RS_Erly.B 7709.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16153,15.77,RGB,JPEG,.jpg,7d849f0813431644c22840a5ba7dec90,True,False,Medium (15-20KB),Low (<100K px)
71eb9b0a-a7ea-47a0-8108-71949d74e22d___RS_Erly.B 7557.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13712,13.39,RGB,JPEG,.jpg,2158c4752957a323e37cddcf83685083,True,False,Small (10-15KB),Low (<100K px)
71ec70cc-dfa7-4798-8970-80edfa6435f2___RS_Erly.B 7484.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17130,16.73,RGB,JPEG,.jpg,9353e069730aeb7129992ad12c37b875,True,False,Medium (15-20KB),Low (<100K px)
72c6a88e-87d8-45cb-8001-3dd67f90d46c___RS_Erly.B 8245.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17761,17.34,RGB,JPEG,.jpg,e15a9d2e2870db848686491b51471059,True,False,Medium (15-20KB),Low (<100K px)
72e0c27a-891e-4864-a473-c44d578ad2ed___RS_Erly.B 7622.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12812,12.51,RGB,JPEG,.jpg,e99d2c363a0db67f623b7d0a78be5919,True,False,Small (10-15KB),Low (<100K px)
73bbd57a-8733-4b2a-a38d-f304ea890c62___RS_Erly.B 9548.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12832,12.53,RGB,JPEG,.jpg,dd33d91c62578bea450047cc80f56d60,True,False,Small (10-15KB),Low (<100K px)
73cf82cf-a099-4243-a7a6-b06c79eedb65___RS_Erly.B 7412.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15857,15.49,RGB,JPEG,.jpg,a2f0c87255f0bb5dcf122f91b212b407,True,False,Medium (15-20KB),Low (<100K px)
73f4d791-745e-49b8-82d8-e29b24ddd0e5___RS_Erly.B 7593.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11095,10.83,RGB,JPEG,.jpg,ae2b119e4f1e5b7a02b56b1d1b731044,True,False,Small (10-15KB),Low (<100K px)
74354e66-6888-4fac-8984-b8f887df2d86___RS_Erly.B 7578.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,14903,14.55,RGB,JPEG,.jpg,5b885c2c85126bb5023da06d1258bf39,True,False,Small (10-15KB),Low (<100K px)
748ed7a9-9044-49d2-943d-8c82a1763c55___RS_Erly.B 8230.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17302,16.9,RGB,JPEG,.jpg,51a4f0408815972ee2f4abdcc9829c85,True,False,Medium (15-20KB),Low (<100K px)
74b3c6cf-a35b-481b-aa22-7483a52bff76___RS_Erly.B 7792.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17680,17.27,RGB,JPEG,.jpg,aa31bb908a8c40846a25f7ff16b29a34,True,False,Medium (15-20KB),Low (<100K px)
74c0d66d-a12d-4b9d-9f24-e283b8273a7e___RS_Erly.B 8302.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16037,15.66,RGB,JPEG,.jpg,b8f0f842fb4f43c5917df7dd17672452,True,False,Medium (15-20KB),Low (<100K px)
74c531fc-c39c-429c-b285-909272c4238b___RS_Erly.B 9550.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11651,11.38,RGB,JPEG,.jpg,09d50590686e0979b558fcbe29c562c9,True,False,Small (10-15KB),Low (<100K px)
75128610-8633-4000-8f74-17b6cff222d7___RS_Erly.B 6341.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13237,12.93,RGB,JPEG,.jpg,72c0623e55aa487dce2c3e3ad210b31b,True,False,Small (10-15KB),Low (<100K px)
752de1b6-d4be-4741-9812-3681c6bd4b40___RS_Erly.B 8308.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17846,17.43,RGB,JPEG,.jpg,5ed74b85240c2ee739bd4f43dbe16e43,True,False,Medium (15-20KB),Low (<100K px)
757b49d0-db8e-4352-820a-9f0bdb7d2657___RS_Erly.B 7748.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,18175,17.75,RGB,JPEG,.jpg,c9ac861a886e5e634bf2f8e0d73e7a07,True,False,Medium (15-20KB),Low (<100K px)
7621d943-ed1a-4ffb-8fa4-8c12d50424de___RS_Erly.B 8322.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16190,15.81,RGB,JPEG,.jpg,fab518192d4f5c4ce215ff5b5421ad98,True,False,Medium (15-20KB),Low (<100K px)
762585ed-e09c-43c8-8297-8b6ef503ecb0___RS_Erly.B 7420.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11332,11.07,RGB,JPEG,.jpg,a611dd593d747a42d28a843d25d3d890,True,False,Small (10-15KB),Low (<100K px)
765d8e2a-ebad-4fd5-a968-a9d21986268d___RS_Erly.B 6481.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11942,11.66,RGB,JPEG,.jpg,1fa50511627c1ff895cc2450fff85deb,True,False,Small (10-15KB),Low (<100K px)
76b0d46d-8e2b-463b-8cba-eaeee6dc1851___RS_Erly.B 9527.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12956,12.65,RGB,JPEG,.jpg,a2986f23274fcafd476926a7f97f746b,True,False,Small (10-15KB),Low (<100K px)
76e4e737-6526-4007-923f-5b6c1e9951ed___RS_Erly.B 7759.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15007,14.66,RGB,JPEG,.jpg,98ba687417d9ad97e3ab6bc12a41223a,True,False,Small (10-15KB),Low (<100K px)
7763d482-8290-46f4-83aa-edb87ae15297___RS_Erly.B 7766.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17494,17.08,RGB,JPEG,.jpg,cc782a8bebf02bcc30863fc09d99d3b3,True,False,Medium (15-20KB),Low (<100K px)
77ac0ab9-bc81-4de6-8f4d-72d15974d227___RS_Erly.B 7773.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,18767,18.33,RGB,JPEG,.jpg,c63aad1297ffaf8b0fb66c6136d637ec,True,False,Medium (15-20KB),Low (<100K px)
77b824b4-8d93-44cf-8e8d-b6433fea90b7___RS_Erly.B 6459.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15667,15.3,RGB,JPEG,.jpg,6190fc5cf220747935a7786d841b8b94,True,False,Medium (15-20KB),Low (<100K px)
77bd1b85-eaed-41f8-97b0-d6e91b6f953d___RS_Erly.B 8212.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16839,16.44,RGB,JPEG,.jpg,77e3a46dde1160d47ba7d90b3aa69229,True,False,Medium (15-20KB),Low (<100K px)
77c9e1e4-286a-4ae0-aa62-87f99781a6fa___RS_Erly.B 7864.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,19252,18.8,RGB,JPEG,.jpg,ac5bd4128e3cff5f3dd5e920257328d5,True,False,Medium (15-20KB),Low (<100K px)
7828bbde-4f60-441e-be89-6cedd12f1c1c___RS_Erly.B 7830.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16946,16.55,RGB,JPEG,.jpg,d87d6d16fdd06dc1f9f920f8b0b83730,True,False,Medium (15-20KB),Low (<100K px)
784f629e-77a3-4d3b-b83c-9ef67b646234___RS_Erly.B 7371.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,18172,17.75,RGB,JPEG,.jpg,d3065119859bbf59f053bb08a698b42f,True,False,Medium (15-20KB),Low (<100K px)
7984dac1-acc8-466a-bbee-7377ea702462___RS_Erly.B 8386.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,19069,18.62,RGB,JPEG,.jpg,2b7ea799a3ff8bc36c516813fe47de51,True,False,Medium (15-20KB),Low (<100K px)
79b737a7-eca5-4eb9-b30e-dd3e85640e55___RS_Erly.B 9492.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15329,14.97,RGB,JPEG,.jpg,754f4bf9b0c53aff3a7f22238f8ca4dd,True,False,Small (10-15KB),Low (<100K px)
79c34498-d83f-4afd-a339-074b4dbb20bd___RS_Erly.B 8450.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16219,15.84,RGB,JPEG,.jpg,435791758a6f48a45c7579c8db5ecce4,True,False,Medium (15-20KB),Low (<100K px)
7a255c73-1a41-47f8-8705-dee13a9a5827___RS_Erly.B 9399.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,18300,17.87,RGB,JPEG,.jpg,044f7ddecaf85588cfc6ab10891cd5b6,True,False,Medium (15-20KB),Low (<100K px)
7a259d3d-cca4-4041-88ec-d3140cd96f25___RS_Erly.B 7415.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13974,13.65,RGB,JPEG,.jpg,356da8be00f8315200fcc1eda6bd5fc6,True,False,Small (10-15KB),Low (<100K px)
7a5ff9e1-b55d-490c-ac89-8b5003e407d9___RS_Erly.B 8231.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16748,16.36,RGB,JPEG,.jpg,e658bf388eefd971ad83c5b644c45e62,True,False,Medium (15-20KB),Low (<100K px)
7b085d56-6867-4946-8208-5823afeba034___RS_Erly.B 7384.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,16224,15.84,RGB,JPEG,.jpg,aa0c98dc1da362dd4495852a05241e0d,True,False,Medium (15-20KB),Low (<100K px)
7b2a8123-3905-48d9-be99-b5e749b5ba45___RS_Erly.B 6472.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13737,13.42,RGB,JPEG,.jpg,cbd534840f8e2fac73d8796f6cd14639,True,False,Small (10-15KB),Low (<100K px)
7b32caa4-0d67-4b84-a1bf-cf9dffd7ffe5___RS_Erly.B 6405.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13256,12.95,RGB,JPEG,.jpg,2fb9992f05167226c02c472d3d071fb4,True,False,Small (10-15KB),Low (<100K px)
7b377a4c-886c-46c5-8a57-a636cc47c9a8___RS_Erly.B 6475.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13064,12.76,RGB,JPEG,.jpg,9bbde7004cda767fc0e00af271bc1892,True,False,Small (10-15KB),Low (<100K px)
7b4b71f7-ba45-45b8-80c4-a80ae73b9d0f___RS_Erly.B 7611.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,12552,12.26,RGB,JPEG,.jpg,eada16e93e6a740f7741fe8205b14024,True,False,Small (10-15KB),Low (<100K px)
7b7780c0-f1b2-4095-924c-f3d7777b427e___RS_Erly.B 9613.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,13119,12.81,RGB,JPEG,.jpg,d03673e3de52025af30557f09b7dbf4d,True,False,Small (10-15KB),Low (<100K px)
7b962f23-1e0e-4c28-b741-d21c51ab6d4b___RS_Erly.B 7835.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17150,16.75,RGB,JPEG,.jpg,c13a78e47c41078c119629d912022b71,True,False,Medium (15-20KB),Low (<100K px)
7bab9b53-f608-4f3f-8325-d730d846b3d9___RS_Erly.B 7695.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,15734,15.37,RGB,JPEG,.jpg,8ea81ab259a48e7217751225b478cc84,True,False,Medium (15-20KB),Low (<100K px)
7bd63940-1890-4263-8c8c-e0c743bb51ce___RS_Erly.B 9487.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,17393,16.99,RGB,JPEG,.jpg,22a547b8536dc808eae1e017c6ebea70,True,False,Medium (15-20KB),Low (<100K px)
7c1dc810-54ee-4442-86d5-6994d4736d92___RS_Erly.B 6430.JPG,Tomato_Early_blight,Early blight,False,Diseased,256,256,1.0,65536,11414,11.15,RGB,JPEG,.jpg,c38946edd9cfbf956be6a191115a1e24,True,False,Small (10-15KB),Low (<100K px)
